DEPTH,DIP,AZIMUTH_NP,AZIMUTH_TOP,DIP_TRUE,AZIMUTH_TRUE,HAZI,DEVI,TYPE
1644.881,20.82254,105.6979,189.6953,22.5,105,276,1.7,Bed Boundary
1645.379,20.60475,101.3354,184.332,22.4,101,277,1.8,Bed Boundary
1645.9,18.8012,97.18596,182.1835,20.6,97,275,1.8,Bed Boundary
1646.4,17.46226,108.4554,195.4537,19.3,107,273,1.9,Bed Boundary
1646.911,15.08725,109.0364,198.0358,17,107,271,2,Bed Boundary
1647.421,15.0232,98.08284,189.0835,17.1,97,269,2.1,Bed Boundary
1647.919,14.00039,87.15028,181.1532,16.2,87,266,2.2,Bed Boundary
1648.93,17.73947,133.5649,236.575,19.1,128,257,2.3,Bed Boundary
1650.959,14.10347,84.44942,183.456,16.3,84,261,2.2,Bed Boundary
1651.47,18.54496,96.23885,192.2432,20.7,95,264,2.2,Bed Boundary
1651.97,18.83009,95.99957,190.0025,21,95,266,2.2,Bed Boundary
1652.481,16.73953,99.3182,191.3198,19,98,268,2.3,Bed Boundary
1652.981,15.32059,96.05957,188.0613,17.7,95,268,2.4,Bed Boundary
1654.01,13.53442,110.1423,200.1423,16,107,270,2.6,Bed Boundary
1654.51,11.47247,103.7521,194.7532,14.1,101,269,2.7,Bed Boundary
1655.021,12.97703,101.5976,194.6014,15.8,99,267,2.9,Bed Boundary
1655.529,12.40985,104.2763,197.2804,15.3,101,267,3,Bed Boundary
1656.029,12.44557,98.10979,191.1139,15.4,96,267,3,Bed Boundary
1656.53,14.56056,113.2982,206.3023,17.3,109,267,3,Bed Boundary
1657.05,14.43919,107.1885,199.1912,17.3,104,268,3,Bed Boundary
1657.561,13.63515,108.2753,199.2766,16.4,105,269,2.9,Bed Boundary
1658.061,12.75639,115.7762,206.7775,15.4,111,269,2.9,Bed Boundary
1658.569,12.70505,106.0938,197.0951,15.5,103,269,2.9,Bed Boundary
1659.07,10.10148,112.2805,204.2831,12.8,107,268,2.9,Bed Boundary
1659.57,10.17757,102.2259,195.2294,12.9,99,267,2.8,Bed Boundary
1660.591,1.71794,96.51421,190.519,4.5,90,266,2.8,Bed Boundary
1661.089,1.8,86.99616,180,4.7,87,267,2.9,Bed Boundary
1662.12,1.40104,17.94022,108.9416,3.7,68,269,3,Bed Boundary
1662.62,3.21485,53.36245,143.3625,5.9,71,270,3,Bed Boundary
1663.121,8.80162,120.4918,209.4903,11.6,113,271,3.1,Bed Boundary
1663.629,10.2748,114.9853,201.9809,13.2,110,273,3.1,Bed Boundary
1664.15,10.30672,113.951,196.9402,13.4,110,277,3.2,Bed Boundary
1664.65,13.12415,127.5178,208.5031,16.1,122,279,3.3,Bed Boundary
1665.161,13.08179,128.9879,210.9748,16,123,278,3.3,Bed Boundary
1665.671,15.77605,129.6266,213.6161,18.7,124,276,3.4,Bed Boundary
1667.18,14.46627,127.1337,213.1262,17.5,121,274,3.5,Bed Boundary
1667.68,16.47838,117.2105,205.2068,19.7,113,272,3.5,Bed Boundary
1668.709,17.26661,123.2204,212.2185,20.4,118,271,3.6,Bed Boundary
1669.209,16.61474,114.4792,206.4832,19.9,110,268,3.6,Bed Boundary
1680.22,18.70796,348.3676,245.366,19.1,346,103,0.9,Bed Boundary
1680.731,14.25689,344.0359,242.0345,14.7,341,102,0.9,Bed Boundary
1681.231,11.52056,340.6613,239.66,12,337,101,0.9,Bed Boundary
1681.729,12.91479,330.9158,230.9146,13.5,328,100,0.9,Bed Boundary
1682.229,13.0788,326.738,227.7369,13.7,324,99,0.9,Bed Boundary
1682.73,14.60961,325.7107,227.7095,15.3,323,98,1,Bed Boundary
1683.23,13.20741,333.3568,235.3556,13.8,330,98,1,Bed Boundary
1683.73,11.39662,347.4616,248.4603,11.8,343,99,1,Bed Boundary
1684.231,8.83403,338.1431,238.1416,9.4,333,100,1,Bed Boundary
1684.731,9.29291,342.1301,242.1286,9.8,337,100,1,Bed Boundary
1685.229,11.0814,346.5522,247.5509,11.5,342,99,1,Bed Boundary
1685.729,12.49839,340.8263,241.825,13,337,99,1,Bed Boundary
1686.23,10.33591,342.7517,244.7505,10.8,338,98,1,Bed Boundary
1686.73,9.96927,346.0277,247.0264,10.4,341,99,1,Bed Boundary
1687.231,8.96359,339.1979,240.1966,9.5,334,99,1,Bed Boundary
1687.731,12.61361,340.8309,242.8297,13.1,337,98,1,Bed Boundary
1688.229,14.04187,340.4966,244.4957,14.5,337,96,1,Bed Boundary
1688.729,8.19282,328.3247,235.3243,8.8,323,93,1,Bed Boundary
1689.229,7.22716,327.2222,238.2224,7.8,321,89,1,Bed Boundary
1689.73,6.8287,321.9439,235.9447,7.5,315,86,1.1,Bed Boundary
1690.23,7.3483,310.9292,229.9308,8.1,305,81,1.1,Bed Boundary
1690.731,8.87193,301.432,223.4342,9.7,297,78,1.1,Bed Boundary
1691.231,27.7907,233.1485,157.1514,28.9,234,76,1.2,Bed Boundary
1691.729,8.48646,333.9396,256.9419,8.8,327,77,1.1,Bed Boundary
1692.229,10.72944,336.5558,258.5579,11,331,78,1.1,Bed Boundary
1692.73,12.22302,335.8572,257.8594,12.5,331,78,1.1,Bed Boundary
1693.23,12.41088,329.6006,251.6028,12.8,325,78,1.1,Bed Boundary
1693.751,12.29305,327.6107,250.613,12.7,323,77,1.1,Bed Boundary
1694.251,12.18668,320.4087,244.4111,12.7,316,76,1.1,Bed Boundary
1694.749,1.00065,305.5486,230.5513,1.9,279,75,1.1,Bed Boundary
1695.249,5.02476,351.5615,277.5643,5,339,74,1.1,Bed Boundary
1695.75,7.96623,287.9259,213.9287,8.9,284,74,1.1,Bed Boundary
1696.25,12.27534,339.9958,265.9985,12.4,335,74,1.1,Bed Boundary
1696.75,15.00102,346.1033,272.1061,15,342,74,1.1,Bed Boundary
1697.251,13.72783,341.4793,268.4822,13.8,337,73,1.1,Bed Boundary
1697.751,11.08472,333.4512,261.4543,11.3,328,72,1.1,Bed Boundary
1698.249,12.91541,332.6924,262.6957,13.1,328,70,1.1,Bed Boundary
1698.75,19.3955,334.0981,266.1017,19.5,331,68,1.1,Bed Boundary
1700.751,55.27578,335.6884,274.692,55.2,335,61,1,Bed Boundary
1701.249,50.79888,320.7925,258.7961,51,320,62,1,Bed Boundary
1701.749,42.60977,347.9522,283.955,42.4,347,64,0.9,Bed Boundary
1702.25,44.1013,342.9218,276.9244,44,342,66,0.9,Bed Boundary
1702.75,34.81598,332.284,265.2865,34.9,331,67,0.9,Bed Boundary
1703.25,33.33222,333.3603,266.3629,33.4,332,67,0.9,Bed Boundary
1703.751,29.7374,345.5588,279.5614,29.6,344,66,0.9,Bed Boundary
1704.251,43.60952,348.9195,283.9222,43.4,348,65,0.9,Bed Boundary
1704.749,42.70974,350.9491,283.9517,42.5,350,67,0.9,Bed Boundary
1705.249,11.53469,345.4125,274.4147,11.5,341,71,0.9,Bed Boundary
1705.75,18.93862,13.31761,300.3196,18.5,11,73,0.9,Bed Boundary
1706.25,29.73334,3.47153,292.4737,29.4,2,71,0.9,Bed Boundary
1706.761,3.18998,332.2516,264.254,3.4,317,68,0.9,Bed Boundary
1707.261,21.70891,358.1377,291.1403,21.4,356,67,0.9,Bed Boundary
1707.759,15.72632,353.1151,286.1176,15.5,350,67,0.9,Bed Boundary
1708.259,14.08961,4.27787,297.2804,13.7,1,67,0.9,Bed Boundary
1708.76,22.0225,4.98329,298.9859,21.6,3,66,0.9,Bed Boundary
1709.26,24.83587,358.8156,292.8182,24.5,357,66,0.9,Bed Boundary
1709.76,14.08961,3.27778,297.2804,13.7,0,66,0.9,Bed Boundary
1710.261,13.91856,359.4358,292.4383,13.6,356,67,0.9,Bed Boundary
1710.761,14.57968,359.9093,291.9113,14.3,357,68,0.8,Bed Boundary
1711.259,11.73219,357.7233,288.7251,11.5,354,69,0.8,Bed Boundary
1711.759,10.08816,10.0103,301.0122,9.7,6,69,0.8,Bed Boundary
1712.26,13.40683,349.3388,279.3406,13.3,346,70,0.8,Bed Boundary
1712.76,11.31985,359.8806,287.8822,11.1,356,72,0.8,Bed Boundary
1713.26,11.7085,16.37917,302.3806,11.3,13,74,0.8,Bed Boundary
1713.761,10.93712,11.81441,296.8158,10.6,8,75,0.8,Bed Boundary
1714.261,11.52328,9.64133,295.6428,11.2,6,74,0.8,Bed Boundary
1715.259,12.44809,34.18239,325.1843,11.8,32,69,0.8,Bed Boundary
1715.76,5.89831,64.53861,356.5406,5.1,64,68,0.8,Bed Boundary
1716.26,22.87891,121.4615,52.46338,22.4,123,69,0.8,Bed Boundary
1716.761,8.78,3.93242,292.9341,8.5,359,71,0.8,Bed Boundary
1717.261,8.39438,7.13321,294.1348,8.1,2,73,0.8,Bed Boundary
1717.759,2.51442,322.9024,248.9039,2.9,308,74,0.8,Bed Boundary
1718.259,6.71027,193.2249,116.2262,7.1,199,77,0.8,Bed Boundary
1718.76,16.55634,187.4555,106.4563,16.8,190,81,0.8,Bed Boundary
1719.26,5.33906,22.01948,299.0201,5,14,83,0.8,Bed Boundary
1719.76,6.22875,13.16161,290.1623,6,6,83,0.8,Bed Boundary
1720.271,6.34105,14.00365,291.0043,6.1,7,83,0.8,Bed Boundary
1720.771,6.71565,19.39908,296.3997,6.4,13,83,0.8,Bed Boundary
1721.269,6.91442,18.21259,296.2133,6.6,12,82,0.8,Bed Boundary
1721.77,8.67844,359.2411,278.2419,8.6,354,81,0.8,Bed Boundary
1722.27,7.4803,7.01172,286.0126,7.3,1,81,0.8,Bed Boundary
1722.77,7.08622,20.73002,298.731,6.7,14,82,0.9,Bed Boundary
1723.271,7.54866,332.1125,250.1134,7.9,326,82,0.9,Bed Boundary
1723.771,6.0249,350.4514,269.4525,6.1,342,81,0.9,Bed Boundary
1724.269,3.48477,24.20308,302.204,3.1,10,82,0.9,Bed Boundary
1724.769,3.89831,80.92106,356.9218,3,80,84,0.9,Bed Boundary
1725.27,5.61643,353.0368,268.0374,5.7,345,85,0.8,Bed Boundary
1725.77,6.87053,8.57274,285.5734,6.7,2,83,0.8,Bed Boundary
1726.27,4.30235,18.22462,297.2255,4,8,81,0.8,Bed Boundary
1726.771,3.95738,16.34282,294.3436,3.7,5,82,0.8,Bed Boundary
1727.271,2.43922,44.7704,319.7709,1.9,29,85,0.8,Bed Boundary
1727.769,1.55899,72.99839,346.9988,0.8,60,86,0.8,Bed Boundary
1728.269,3.26828,12.09872,289.0994,3.1,358,83,0.8,Bed Boundary
1728.77,5.22511,12.58991,290.5907,5,4,82,0.8,Bed Boundary
1729.27,4.08038,0.20173,274.2021,4.1,349,86,0.8,Bed Boundary
1729.771,6.68787,339.1418,250.1419,7,333,89,0.8,Bed Boundary
1730.271,5.03307,12.08802,284.0882,4.9,3,88,0.8,Bed Boundary
1730.771,6.84632,33.72337,306.7237,6.4,28,87,0.8,Bed Boundary
1731.269,8.07351,39.077,312.0774,7.5,34,87,0.9,Bed Boundary
1732.27,7.26414,31.18954,301.1895,6.8,24,90,1,Bed Boundary
1732.77,6.06918,14.4133,284.4133,5.9,5,90,1,Bed Boundary
1733.281,4.30757,2.43643,272.4364,4.4,348,90,1.1,Bed Boundary
1733.781,3.36539,18.05451,288.0545,3.2,359,90,1.1,Bed Boundary
1734.279,4.11422,2.13319,273.1334,4.2,347,89,1.1,Bed Boundary
1734.779,3.13785,354.804,265.8042,3.4,336,89,1.1,Bed Boundary
1735.28,3.00511,351.3536,264.3541,3.3,332,87,1.1,Bed Boundary
1735.78,1.48625,37.49382,312.4948,1.1,350,85,1.1,Bed Boundary
1736.281,2.45245,37.72071,315.7224,1.8,10,82,1.2,Bed Boundary
1736.781,4.17871,17.40042,296.4024,3.8,1,81,1.2,Bed Boundary
1737.281,1.52151,317.6906,236.6925,2.4,293,81,1.2,Bed Boundary
1737.779,4.19747,0.77793,278.78,4.2,343,82,1.3,Bed Boundary
1738.28,3.85671,8.64042,286.6425,3.7,349,82,1.3,Bed Boundary
1738.78,3.30325,56.6423,334.6443,2.2,42,82,1.3,Bed Boundary
1739.28,3.05103,49.15117,326.153,2.1,29,83,1.3,Bed Boundary
1739.781,7.98939,76.28934,353.2911,6.7,75,83,1.3,Bed Boundary
1740.281,26.16562,164.3638,81.3656,26,167,83,1.3,Bed Boundary
1740.779,46.77781,175.7839,94.78619,46.9,177,81,1.3,Bed Boundary
1741.78,31.5611,134.2503,61.25385,31,136,73,1.2,Bed Boundary
1742.28,8.80609,4.46756,293.4714,8.4,357,71,1.2,Bed Boundary
1742.78,7.31471,25.86256,313.8657,6.6,19,72,1.1,Bed Boundary
1743.281,5.61755,41.74791,329.751,4.7,35,72,1.1,Bed Boundary
1743.781,4.753,36.23226,325.2355,3.9,27,71,1.1,Bed Boundary
1744.279,3.27707,46.81542,335.8181,2.4,37,71,1,Bed Boundary
1744.779,5.39332,7.12684,298.1298,5,357,69,1,Bed Boundary
1745.28,5.6658,9.32008,302.3232,5.2,0,67,1,Bed Boundary
1745.78,4.45956,39.79982,330.8022,3.7,33,69,0.9,Bed Boundary
1746.281,3.79542,29.16855,313.1699,3.3,19,76,0.8,Bed Boundary
1746.781,5.41342,20.00961,297.0103,5.1,12,83,0.8,Bed Boundary
1747.281,3.25313,38.52962,310.5298,2.8,26,88,0.8,Bed Boundary
1747.779,4.77339,43.8677,313.8677,4.2,35,90,0.9,Bed Boundary
1748.279,9.3027,23.26414,292.264,9,18,91,0.9,Bed Boundary
1748.78,6.41553,51.14754,316.1469,5.8,45,95,0.9,Bed Boundary
1749.28,4.67103,38.47721,299.4761,4.3,28,99,0.9,Bed Boundary
1749.781,2.2863,27.65486,287.6534,2.2,2,100,1,Bed Boundary
1761,60,35,35,60,35,0,0,Bed Boundary
1762,60,35,35,60,35,0,0,Bed Boundary
1762.999,60,35,35,60,35,0,0,Bed Boundary
1764,60,35,35,60,35,0,0,Bed Boundary
1765,60,35,35,60,35,0,0,Bed Boundary
1766.001,0,0,0,0,35,0,0,Bed Boundary
1766.999,0,0,0,0,35,0,0,Bed Boundary
1768,0,0,0,0,35,0,0,Bed Boundary
1769.001,0,0,0,0,35,0,0,Bed Boundary
1769.999,0,0,0,0,35,0,0,Bed Boundary
1771,0,0,0,0,35,0,0,Bed Boundary
1772,0,0,0,0,35,0,0,Bed Boundary
1772.999,0,0,0,0,35,0,0,Bed Boundary
1774,0,0,0,0,35,0,0,Bed Boundary
1775,0,0,0,0,35,0,0,Bed Boundary
1776.001,0,0,0,0,35,0,0,Bed Boundary
1776.999,0,0,0,0,35,0,0,Bed Boundary
1778,0,0,0,0,35,0,0,Bed Boundary
1779.001,0,0,0,0,35,0,0,Bed Boundary
1779.999,0,0,0,0,35,0,0,Bed Boundary
1781,2.1,35,35,2.1,35,0,0,Bed Boundary
1781.589,4.1,35,35,4.1,35,0,0,Bed Boundary
1782.249,6,35,35,6,35,0,0,Bed Boundary
1782.961,7.9,35,35,7.9,35,0,0,Bed Boundary
1783.69,9.6,35,35,9.6,35,0,0,Bed Boundary
1784.469,11.3,35,35,11.3,35,0,0,Bed Boundary
1785.3,12.9,35,35,12.9,35,0,0,Bed Boundary
1786.151,14.4,35,35,14.4,35,0,0,Bed Boundary
1787.05,16,35,35,16,35,0,0,Bed Boundary
1787.969,17.4,35,35,17.4,35,0,0,Bed Boundary
1788.93,18.7,35,35,18.7,35,0,0,Bed Boundary
1789.93,20.1,35,35,20.1,35,0,0,Bed Boundary
1790.959,21.4,35,35,21.4,35,0,0,Bed Boundary
1792.021,22.7,35,35,22.7,35,0,0,Bed Boundary
1793.11,23.9,35,35,23.9,35,0,0,Bed Boundary
1794.22,25.1,35,35,25.1,35,0,0,Bed Boundary
1795.381,26.3,35,35,26.3,35,0,0,Bed Boundary
1796.56,27.5,35,35,27.5,35,0,0,Bed Boundary
1797.769,28.7,35,35,28.7,35,0,0,Bed Boundary
1799.031,30.1,35,35,30.1,35,0,0,Bed Boundary
1800.301,31.2,35,35,31.2,35,0,0,Bed Boundary
1801.609,32.3,35,35,32.3,35,0,0,Bed Boundary
1802.869,32.3,35,35,32.3,35,0,0,Bed Boundary
1804.271,33.5,35,35,33.5,35,0,0,Bed Boundary
1805.269,0,0,0,0,35,0,0,Bed Boundary
1806.27,0,0,0,0,35,0,0,Bed Boundary
1807.271,0,0,0,0,35,0,0,Bed Boundary
1808.269,0,0,0,0,35,0,0,Bed Boundary
1809.27,0,0,0,0,35,0,0,Bed Boundary
1810.271,0,0,0,0,35,0,0,Bed Boundary
1811.269,0,0,0,0,35,0,0,Bed Boundary
1812.27,0,0,0,0,35,0,0,Bed Boundary
1813.27,0,0,0,0,35,0,0,Bed Boundary
1814.271,0,0,0,0,35,0,0,Bed Boundary
1815.269,0,0,0,0,35,0,0,Bed Boundary
1816.27,0,0,0,0,35,0,0,Bed Boundary
1817.271,0,0,0,0,35,0,0,Bed Boundary
1818.269,0,0,0,0,35,0,0,Bed Boundary
1819.27,0,0,0,0,35,0,0,Bed Boundary
1820.271,60,35,35,60,35,0,0,Bed Boundary
1821.269,60,35,35,60,35,0,0,Bed Boundary
1822.27,60,35,35,60,35,0,0,Bed Boundary
1823.27,60,35,35,60,35,0,0,Bed Boundary
1824.271,60,35,35,60,35,0,0,Bed Boundary
1829.58,15.78281,262.4283,21.86929,7.6,12,242,19.6,Bed Boundary
1830.08,16.69612,258.2645,17.70541,6.2,8,242,19.6,Bed Boundary
1830.591,16.12387,261.6926,21.13358,7.3,10,242,19.6,Bed Boundary
1831.091,16.81779,241.5703,1.01123,2.8,56,242,19.6,Bed Boundary
1832.089,24.23075,242.6806,2.13684,4.6,253,242,19.7,Bed Boundary
1832.6,18.85707,249.5898,9.04605,3.1,352,242,19.7,Bed Boundary
1833.1,18.41521,248.5163,7.9725,2.9,2,242,19.7,Bed Boundary
1833.601,15.20088,240.2446,359.7008,4.5,63,242,19.7,Bed Boundary
1834.111,15.45298,238.2993,357.7555,4.3,70,242,19.7,Bed Boundary
1834.609,13.63997,214.4109,333.8672,9.5,101,242,19.7,Bed Boundary
1835.109,14.65445,254.0462,13.50244,6.4,30,242,19.7,Bed Boundary
1836.12,20.9991,289.4637,48.91989,16.6,351,242,19.7,Bed Boundary
1836.621,15.10362,239.9283,359.3845,4.6,64,242,19.7,Bed Boundary
1837.121,15.50081,240.2697,359.726,4.2,63,242,19.7,Bed Boundary
1837.629,15.90285,240.0601,359.5164,3.8,64,242,19.7,Bed Boundary
1838.129,15.3013,245.0551,4.51132,4.6,47,242,19.7,Bed Boundary
1840.649,22.53589,245.7623,5.21851,3.4,278,242,19.7,Bed Boundary
1841.15,20.68748,229.8972,349.3534,3.8,162,242,19.7,Bed Boundary
1841.65,18.89457,232.7386,352.1948,2.7,131,242,19.7,Bed Boundary
1842.15,11.20895,239.0231,358.4794,8.5,64,242,19.7,Bed Boundary
1842.661,30.47216,228.9118,348.368,11.8,212,242,19.7,Bed Boundary
1843.161,21.83476,219.5497,339.006,7.7,158,242,19.7,Bed Boundary
1845.671,20.1997,240.4932,359.9495,0.5,240,242,19.7,Bed Boundary
1846.679,20.17667,218.1737,337.6299,7.6,145,242,19.7,Bed Boundary
1848.19,21.97451,241.5051,0.9613,2.3,251,242,19.7,Bed Boundary
1850.199,13.81165,239.2153,358.687,6,65,242,19.8,Bed Boundary
1850.7,19.55534,245.2254,4.69699,1.6,343,242,19.8,Bed Boundary
1851.21,19.66748,244.0611,3.53275,1.2,340,242,19.8,Bed Boundary
1852.211,22.23776,245.4125,4.88406,3,280,242,19.8,Bed Boundary
1853.22,29.23057,254.4483,13.91986,11,280,242,19.8,Bed Boundary
1853.72,28.32487,262.0138,21.48544,12.1,298,242,19.8,Bed Boundary
1854.22,28.47037,263.363,22.83466,12.6,300,242,19.8,Bed Boundary
1854.721,29.70636,259.1567,18.62833,12.5,289,242,19.8,Bed Boundary
1855.221,26.73686,259.3823,18.85388,10.1,298,242,19.8,Bed Boundary
1855.729,26.69935,251.4069,10.87848,8.1,279,242,19.8,Bed Boundary
1856.229,27.1458,249.7936,9.2652,8.2,273,242,19.8,Bed Boundary
1856.73,25.91292,259.827,19.29858,9.6,302,242,19.8,Bed Boundary
1857.24,26.1321,262.755,22.24207,10.6,307,242,19.9,Bed Boundary
1857.741,23.66128,254.2104,13.69745,6.3,302,242,19.9,Bed Boundary
1858.241,30.97426,246.9602,6.44724,11.4,259,242,19.9,Bed Boundary
1858.739,31.70279,245.6189,5.10602,12,255,242,19.9,Bed Boundary
1859.25,39.14053,255.0319,14.51898,20.4,269,242,19.9,Bed Boundary
1859.75,27.2988,253.036,12.52304,8.9,282,242,19.9,Bed Boundary
1860.25,29.23728,254.3024,13.78943,10.9,280,242,19.9,Bed Boundary
1860.761,28.93958,253.1796,12.66672,10.4,278,242,19.9,Bed Boundary
1861.261,29.03065,253.2648,12.75192,10.5,278,242,19.9,Bed Boundary
1861.759,28.41138,256.8191,17.33887,11,289,241,19.9,Bed Boundary
1862.27,27.76833,257.3493,17.86905,10.6,292,241,19.9,Bed Boundary
1862.77,30.07702,271.1785,31.69827,16.5,309,241,19.9,Bed Boundary
1863.27,29.48629,271.6632,32.18295,16.2,311,241,19.9,Bed Boundary
1864.281,27.4853,262.7147,23.23447,11.9,303,241,19.9,Bed Boundary
1864.779,26.33636,259.9135,20.43326,10.2,302,241,19.9,Bed Boundary
1865.28,26.2623,259.7618,20.28162,10.1,302,241,19.9,Bed Boundary
1865.79,25.60183,263.5273,24.04706,10.8,311,241,19.9,Bed Boundary
1866.29,23.40523,266.0166,26.53638,10.3,324,241,19.9,Bed Boundary
1868.31,26.14355,267.6565,28.17627,12.5,315,241,19.9,Bed Boundary
1869.31,34.50327,266.3383,26.8739,18.7,294,241,20,Bed Boundary
1869.811,35.2441,269.7438,30.27948,20.3,298,241,20,Bed Boundary
1870.319,37.8976,263.373,23.9086,21,285,241,20,Bed Boundary
1870.791,16.71846,147.5003,270.4271,27.2,98,239,21.9,Bed Boundary
1871.79,20.21261,128.6696,251.5964,33.9,95,239,21.9,Bed Boundary
1872.8,25.63094,199.8519,322.7971,15.2,145,239,22,Bed Boundary
1873.301,25.27571,208.439,331.4027,11.8,151,239,22.1,Bed Boundary
1873.801,25.37748,205.9093,328.873,12.8,149,239,22.1,Bed Boundary
1874.309,25.18819,206.7344,329.6981,12.4,149,239,22.1,Bed Boundary
1874.81,27.37159,251.3674,14.34973,7.9,295,239,22.2,Bed Boundary
1875.31,27.27618,249.6379,12.62018,7.3,291,239,22.2,Bed Boundary
1875.81,27.46453,251.1475,14.12982,7.9,294,239,22.2,Bed Boundary
1876.321,28.27807,251.5998,14.60077,8.6,292,239,22.3,Bed Boundary
1877.319,35.23068,262.7366,25.75635,17.6,295,239,22.4,Bed Boundary
1877.83,34.55627,261.3473,24.36707,16.6,294,239,22.4,Bed Boundary
1878.83,32.9,236.999,0,10.6,239,239,22.3,Bed Boundary
1879.341,33,236.999,0,10.7,239,239,22.3,Bed Boundary
1879.839,31.8958,237.6553,0.63763,9.7,241,239,22.2,Bed Boundary
1880.339,26.81566,239.1173,2.11823,4.6,251,239,22.3,Bed Boundary
1880.839,26.54727,245.0986,8.09961,5.4,281,239,22.3,Bed Boundary
1881.35,30.73887,239.3056,2.30658,8.5,247,239,22.3,Bed Boundary
1881.85,33.76353,244.7036,7.70456,12,260,239,22.3,Bed Boundary
1882.351,33.56069,245.3794,8.38037,11.9,262,239,22.3,Bed Boundary
1882.859,34.34758,244.882,7.90176,12.5,260,239,22.4,Bed Boundary
1883.359,34.54501,244.1751,7.19489,12.6,258,239,22.4,Bed Boundary
1883.86,34.73872,239.6125,2.63223,12.4,246,239,22.4,Bed Boundary
1884.36,35.19601,240.4541,3.47382,12.9,248,239,22.4,Bed Boundary
1884.87,33.52534,239.7857,2.80542,11.2,247,239,22.4,Bed Boundary
1885.371,34.24334,243.284,6.30377,12.2,256,239,22.4,Bed Boundary
1885.871,32.84564,239.286,2.32465,10.4,246,239,22.5,Bed Boundary
1886.379,32.33147,239.5257,2.5643,9.9,247,239,22.5,Bed Boundary
1886.88,36.13652,245.9885,9.02719,14.3,261,239,22.5,Bed Boundary
1887.38,32.16703,243.43,6.46869,10.1,259,239,22.5,Bed Boundary
1887.891,31.89579,242.3109,5.34958,9.7,256,239,22.5,Bed Boundary
1888.391,32.02295,240.9993,4.05695,9.6,252,239,22.6,Bed Boundary
1888.889,25.41991,244.273,7.33066,4.1,289,239,22.6,Bed Boundary
1889.389,33.16294,240.6556,3.71326,10.7,250,239,22.6,Bed Boundary
1889.9,33.95223,243.0363,6.09387,11.7,256,239,22.6,Bed Boundary
1890.4,33.69732,242.5779,5.63553,11.4,255,239,22.6,Bed Boundary
1890.901,35.3146,241.548,4.60559,12.9,251,239,22.6,Bed Boundary
1891.909,30.77587,257.2527,20.32941,12.1,297,239,22.7,Bed Boundary
1892.409,31.13643,255.7451,18.82181,11.9,293,239,22.7,Bed Boundary
1892.91,31.48388,253.8157,16.8924,11.6,288,239,22.7,Bed Boundary
1893.42,35.08538,244.557,7.63373,12.9,259,239,22.7,Bed Boundary
1893.921,33.07621,245.4971,8.57385,11.1,264,239,22.7,Bed Boundary
1894.421,33.67295,243.5882,6.66492,11.4,258,239,22.7,Bed Boundary
1894.921,32.80971,247.8544,10.95029,11.2,271,239,22.8,Bed Boundary
1895.419,32.75947,244.1518,7.24771,10.5,261,239,22.8,Bed Boundary
1895.93,28.16444,264.0073,27.10315,12.7,317,239,22.8,Bed Boundary
1896.43,30.05899,252.5339,15.62973,10,290,239,22.8,Bed Boundary
1896.93,29.45652,252.4519,15.54776,9.5,292,239,22.8,Bed Boundary
1897.441,31.12824,252.2767,15.37256,10.8,286,239,22.8,Bed Boundary
1897.939,33.13957,249.5864,12.70154,11.8,275,239,22.9,Bed Boundary
1898.439,33.3527,247.7424,10.85754,11.6,270,239,22.9,Bed Boundary
1898.94,33.42634,245.1303,8.24548,11.2,263,239,22.9,Bed Boundary
1899.45,25.0371,242.074,5.18912,3,286,239,22.9,Bed Boundary
1899.95,25.72011,243.084,6.19916,3.8,284,239,22.9,Bed Boundary
1900.451,21.31795,243.3493,6.46451,2.9,5,239,22.9,Bed Boundary
1900.959,36.51372,240.0604,3.1756,13.7,247,239,22.9,Bed Boundary
1901.459,39.24562,239.5234,2.65793,16.3,245,239,23,Bed Boundary
1901.96,38.78523,242.1147,5.24921,16,251,239,23,Bed Boundary
1902.46,38.45099,242.4831,5.61761,15.7,252,239,23,Bed Boundary
1902.971,24.94236,255.2857,18.4202,7.7,323,239,23,Bed Boundary
1903.471,24.71508,253.9632,17.09775,7.1,323,239,23,Bed Boundary
1903.969,28.87391,238.1405,1.27502,5.9,245,239,23,Bed Boundary
1904.479,28.73733,233.6934,356.8279,5.9,224,239,23,Bed Boundary
1904.98,30.92607,234.4482,357.6022,7.9,230,239,23.1,Bed Boundary
1905.48,34.55455,246.3227,9.47675,12.3,265,239,23.1,Bed Boundary
1905.991,30.58884,246.3038,9.45786,8.6,273,239,23.1,Bed Boundary
1906.491,29.69921,236.614,359.768,6.6,238,239,23.1,Bed Boundary
1906.989,27.83887,238.6291,1.78308,4.8,249,239,23.1,Bed Boundary
1907.489,35.9675,238.7445,1.8985,12.9,244,239,23.1,Bed Boundary
1908,28.04062,242.9833,6.13733,5.6,270,239,23.1,Bed Boundary
1908.5,36.0412,241.0612,4.21527,13.1,250,239,23.1,Bed Boundary
1909,36.63423,239.5592,2.73279,13.5,246,239,23.2,Bed Boundary
1909.511,23.8159,244.9607,8.13428,3.3,322,239,23.2,Bed Boundary
1910.009,26.23873,246.0433,9.21686,4.9,295,239,23.2,Bed Boundary
1910.509,25.22551,247.4585,10.63208,4.8,309,239,23.2,Bed Boundary
1911.01,21.85211,249.966,13.13959,5.2,350,239,23.2,Bed Boundary
